Nr.,LevelID,Name,Description,Level,Ref ID
806,2.2.10.1.3.3,ARCHIVE Share & Honor Preferences - Optum,"The ability to share preference data throughout the organization. Ensure awareness that preferences exist, accessibility and timeliness. Resolve conflicting information. Be sure to follow preferences and recognize that they may change.",GroupCapability L3,421-3714-0
807,2.2.10.2,Constituent Service Experience Strategy - Optum,"Consumer Service Experience Strategy is the capability to create, analyze, and continually improve an integrated, modernized and simplified digital experience that enhances constituents’ engagement in their health.",GroupCapability L1,421-5811-0
808,2.2.10.2.1,Define Experience - Optum,"The ability to determine the kind of service experience a constituent is looking for. Adapt and make dynamic adjustments to meet experience expectations. Offer personalization, convenience, clarity and context. Make it easy to interact with, reuse information from previous interactions.",GroupCapability L2,421-5817-0
809,2.2.10.2.1.1,Consumer Concierge - Optum,,GroupCapability L3,421-3052-0
810,2.2.10.2.1.2,Coordinate Consumer Care - Optum,,GroupCapability L3,421-3053-0
811,2.2.10.2.2,Measure Experience - Optum,The ability to quantify satisfaction with an experience. Execution of surveys and other feedback gathering techniques.,GroupCapability L2,421-5818-0
812,2.2.10.2.3,Improve Experience - Optum,The ability to analyze experience feedback and make adjustments likely to correct or make better.,GroupCapability L2,421-5819-0
813,2.2.10.3,Constituent Service Preferences - Optum,"Constituent Service Preferences is the capability to define, manage and effectively use constituent preferences in various communication and engagement channels.",GroupCapability L1,421-5812-0
814,2.2.10.3.1,Define Preferences - Optum,The ability to understand constituent service related preferences. Develop service options that match preferences and acknowledge constituent diversity. Avoid preference ambiguity.,GroupCapability L2,421-5822-0
815,2.2.10.3.2,Manage Preferences - Optum,"The ability to gather and update constituent specific preference choice data. Help make constituents aware that they have choices, what the choices are and how they can set and update them.",GroupCapability L2,421-5823-0
816,2.2.10.3.3,Improve Preferences - Optum,"The ability to share preference data throughout the organization. Ensure awareness that preferences exist, accessibility and timeliness. Resolve conflicting information. Be sure to follow preferences and recognize that they may change.",GroupCapability L2,421-5824-0
817,2.2.10.4,Consumer Engagement - Optum,Consumer Engagement is the combination of activities and approaches used to identify and communicate with consumers - individually and collectively.,GroupCapability L1,421-2623-0
818,2.2.10.4.1,Enable Consumer Financial Management - Optum,The business capability of helping individual consumers manage the finances related to their health care.,GroupCapability L2,421-3687-0
819,2.2.10.4.2,Administer Offer Management - Optum,Rationalization/ personalization and prioritization of consumer engagement opportunities.,GroupCapability L2,421-5512-0
820,2.2.10.4.3,Enable Consumer Incentives - Optum,"The identification, development and application of monetary and non-monetary rewards to encourage consumer behavior that results in improved health outcomes via optimal use of an individual’s finances, interaction with the U.S. healthcare system, and a person’s benefits",GroupCapability L2,421-3664-0
821,2.2.10.4.4,Manage Consumer Communications - Optum,Manage Communication is the business capability defined as the ability to form and execute one or more communications to one or more constituents using one or more delivery methods.,GroupCapability L2,421-3399-0
822,2.2.10.4.4.1,Create Communications - Optum,Design and author communications for specific groups or subgroups of Constituents,GroupCapability L3,421-3709-0
823,2.2.10.4.4.2,Determine Delivery Method - Optum,"The ability to select the most effective way to deliver a message.

Examples SMS/Text/Letter/Web Push/auto dialer, telephonics",GroupCapability L3,421-3710-0
824,2.2.10.4.4.3,Send Communications - Optum,The ability to send communications to Constituents.,GroupCapability L3,421-3711-0
825,2.2.10.4.4.4,Leverage Consumer Preference - Optum,Consumers may have made their communication preferences known during prior touchpoints. Preference may change over time and additonal methods can become available as technology and its adotion evolves.,GroupCapability L3,421-5431-0
826,2.2.10.4.4.5,Determine Communication Method - Optum,Determining the method or methods of communication involves striking a balance between the expected value of reaching the intended audience with the cost of doing so,GroupCapability L3,421-5432-0
827,2.2.10.4.4.6,Select Communicator - Optum,"Determining who does the communicating includes analysis of cost, volume, timing, resource availability/scalability. It may be performed by third parties, may involve establishing a service level agreement, contracting and the transfer of sensitive information.",GroupCapability L3,421-5433-0
828,2.2.10.4.4.7,Compliance and Legal Approval - Optum,The process of making certain a communication is compliant and avoids unneccesary legal risk,GroupCapability L3,421-5434-0
829,2.2.10.4.4.8,Communicate - Optum,"The actions involved in sending a communication. May be manual or automated, paper or digital and delivered to destinations that include  physical locations and a range of electronic devices. Recording and storing communications enable others to be aware of the communication at a point in the future",GroupCapability L3,421-5435-0
830,2.2.10.4.4.9,Acknowledge Receipt - Optum,"The ability to acknowledge receipt of a communication. In the case of a mailing this could range from signing for a registered letter to returning a return insert. For electronic communications, it may range from clicking a link or completing a web based form.",GroupCapability L3,421-5436-0
831,2.2.10.4.4.10,Respond - Optum,An communication may solicit a response or request for information from the recipient beyond acknowledging receipt. This may range from filling out an paper form to making a call to set up an appointment or participate in a screening.,GroupCapability L3,421-5437-0
832,2.2.10.4.4.11,Capture Response - Optum,The process of capturing responses to outbound communications. Could range from opening returned mailings and performing data entry toautomatically making a table entry in a database.,GroupCapability L3,421-5438-0
833,2.2.10.4.4.12,Track Responses - Optum,The process of tracking responses to communications. Supports the need to know the extent to which response have been successfully received. May indicate the need for a repeat communication or a different form of communication,GroupCapability L3,421-5439-0
834,2.2.10.4.4.13,Analyze Responses - Optum,This is the activities involved in analyzing the data returned from communications requesting responses. May include an assessment of the completeness and accuracy of the responses and a determination of whether the information request was well articulated and understood,GroupCapability L3,421-5440-0
835,2.2.10.4.4.14,Maintain Contact History - Optum,,GroupCapability L3,421-5663-0
836,2.2.10.4.4.15,IVR & Intelligent Routing - Optum,IVR & Intelligent Routing is a business capability defined as the ability to route Inbound contacts to the optimal and most appropriate contact center team at a service level at or above contracted.  A key goal of intelligent routing is that of getting the constituent to the right CCP right away; minimizing transfers.,GroupCapability L3,421-3003-0
837,2.2.10.5,Consumer Decision Support - Optum,"The Consumer Decision Support capability equips members with information and resources to help them make more informed health care and treatment decisions, including selecting health plans, providers, and treatment plans.",GroupCapability L1,421-5848-0
838,2.2.10.5.1,Enable Consumer Health Care Ownership - Optum,"The design, development and execution of ways of helping consumers learn about, make sense of, and best use the broad U.S. healthcare system, their benefits, and Optum products and services.",GroupCapability L2,421-2755-0
839,2.2.10.5.2,Enable Consumer Plan Selection - Optum,The business capability of supporting optimal plan decisions for individual consumers and their dependents.,GroupCapability L2,421-3718-0
840,2.2.10.5.3,Enable Treatment Selection - Optum,,GroupCapability L2,421-5850-0
841,2.2.10.5.4,Enable Provider Selection - Optum,,GroupCapability L2,421-5851-0
842,2.2.10.6,Consumer Identification - Optum,Consumer Identification is the ability to uniquely identify a consumer across all interactions with Optum and create a common unique identity for an individual which will then provide a holistic view of consumer-centric integrated data.,GroupCapability L1,421-5852-0
